date,DMA_Code,channel,spend,impressions,clicks
2021-07-01,513,display_hcp,16018.8878,266515.0,285.0
2021-07-01,513,display_dtc,183492.177538,13308775.0,12337.0
2021-07-01,513,paidsearch_hcp,21648.6,53913.0,4226.0
2021-07-01,513,meetings,0.0,0.0,0.0
2021-07-01,513,teledetails,0.0,0.0,0.0
2021-07-01,513,emails,2.0,0.0,0.0
2021-08-01,513,display_hcp,14247.6796,330555.0,220.0
2021-08-01,513,display_dtc,224481.622235,20084111.0,12714.0
2021-08-01,513,paidsearch_hcp,22493.23,61354.0,4700.0
2021-08-01,513,meetings,0.0,0.0,0.0
2021-08-01,513,teledetails,1.0,0.0,0.0
2021-08-01,513,emails,0.0,0.0,0.0
2021-09-01,513,display_hcp,15880.7926,354131.0,112.0
2021-09-01,513,display_dtc,218336.527836,18657041.0,12957.0
2021-09-01,513,paidsearch_hcp,22934.04,65831.0,4956.0
2021-09-01,513,meetings,0.0,0.0,0.0
2021-09-01,513,teledetails,0.0,0.0,0.0
2021-09-01,513,emails,18.0,0.0,0.0
2020-10-01,514,display_hcp,6998.359,117902.0,64.0
2020-10-01,514,display_dtc,0.0,0.0,0.0
2020-10-01,514,paidsearch_hcp,3669.0,3811.0,401.0
2020-10-01,514,meetings,0.0,0.0,0.0
2020-10-01,514,teledetails,1.0,0.0,0.0
2020-10-01,514,emails,35.0,0.0,0.0
2020-11-01,514,display_hcp,7162.8224,126028.0,125.0
2020-11-01,514,display_dtc,0.0,0.0,0.0
2020-11-01,514,paidsearch_hcp,25612.0,70113.0,5699.0
2020-11-01,514,meetings,0.0,0.0,0.0
2020-11-01,514,teledetails,2.0,0.0,0.0
2020-11-01,514,emails,18.0,0.0,0.0
2020-12-01,514,display_hcp,7174.9255,117122.0,111.0
2020-12-01,514,display_dtc,0.0,0.0,0.0
2020-12-01,514,paidsearch_hcp,24129.0,75504.0,5743.0
2020-12-01,514,meetings,0.0,0.0,0.0
2020-12-01,514,teledetails,1.0,0.0,0.0
2020-12-01,514,emails,8.0,0.0,0.0
2021-01-01,514,display_hcp,11062.5837,153548.0,147.0
2021-01-01,514,display_dtc,0.0,0.0,0.0
2021-01-01,514,paidsearch_hcp,12026.0,42095.0,3665.0
2021-01-01,514,meetings,0.0,0.0,0.0
2021-01-01,514,teledetails,0.0,0.0,0.0
2021-01-01,514,emails,5.0,0.0,0.0
2021-02-01,514,display_hcp,14558.7669,279049.0,311.0
2021-02-01,514,display_dtc,0.0,0.0,0.0
2021-02-01,514,paidsearch_hcp,13714.0,49303.0,4025.0
2021-02-01,514,meetings,0.0,0.0,0.0
2021-02-01,514,teledetails,1.0,0.0,0.0
2021-02-01,514,emails,2.0,0.0,0.0
2021-03-01,514,display_hcp,11063.716499999999,204732.0,154.0
2021-03-01,514,display_dtc,0.0,0.0,0.0
2021-03-01,514,paidsearch_hcp,13132.0,40641.0,3543.0
2021-03-01,514,meetings,0.0,0.0,0.0
2021-03-01,514,teledetails,0.0,0.0,0.0
2021-03-01,514,emails,2.0,0.0,0.0
2021-04-01,514,display_hcp,3583.16645384,48763.9998238,91.24063071
2021-04-01,514,display_dtc,0.0,0.0,0.0
2021-04-01,514,paidsearch_hcp,5997.0,13110.0,1644.0
2021-04-01,514,meetings,0.0,0.0,0.0
2021-04-01,514,teledetails,1.0,0.0,0.0
2021-04-01,514,emails,2.0,0.0,0.0
2021-05-01,514,display_hcp,5540.10159181,103880.9995777,214.52539992
2021-05-01,514,display_dtc,0.0,0.0,0.0
2021-05-01,514,paidsearch_hcp,6566.0,11421.0,1384.0
2021-05-01,514,meetings,0.0,0.0,0.0
2021-05-01,514,teledetails,0.0,0.0,0.0
2021-05-01,514,emails,1.0,0.0,0.0
2021-06-01,514,display_hcp,5586.19831142,143140.9993881,306.81930897999996
2021-06-01,514,display_dtc,0.0,0.0,0.0
2021-06-01,514,paidsearch_hcp,9547.44,15737.0,1872.0
2021-06-01,514,meetings,0.0,0.0,0.0
2021-06-01,514,teledetails,0.0,0.0,0.0
2021-06-01,514,emails,0.0,0.0,0.0
2021-07-01,514,display_hcp,9774.9503,159725.0,165.0
2021-07-01,514,display_dtc,107887.1329608,4966914.0,5200.0
2021-07-01,514,paidsearch_hcp,13672.38,34965.0,2787.0
2021-07-01,514,meetings,0.0,0.0,0.0
2021-07-01,514,teledetails,0.0,0.0,0.0
2021-07-01,514,emails,0.0,0.0,0.0
2021-08-01,514,display_hcp,8633.2402,202412.0,145.0
2021-08-01,514,display_dtc,135698.6960565,8361559.0,6367.0
2021-08-01,514,paidsearch_hcp,14157.59,38924.0,3068.0
2021-08-01,514,meetings,0.0,0.0,0.0
2021-08-01,514,teledetails,1.0,0.0,0.0
2021-08-01,514,emails,0.0,0.0,0.0
2021-09-01,514,display_hcp,9553.168599999999,209833.0,69.0
2021-09-01,514,display_dtc,131510.65093920002,7528405.0,6661.0
2021-09-01,514,paidsearch_hcp,14319.65,41994.0,3250.0
2021-09-01,514,meetings,0.0,0.0,0.0
2021-09-01,514,teledetails,0.0,0.0,0.0
2021-09-01,514,emails,20.0,0.0,0.0
2020-10-01,515,display_hcp,8386.3897,147337.0,101.0
2020-10-01,515,display_dtc,0.0,0.0,0.0
2020-10-01,515,paidsearch_hcp,5881.0,5551.0,651.0
2020-10-01,515,meetings,0.0,0.0,0.0
2020-10-01,515,teledetails,2.0,0.0,0.0
2020-10-01,515,emails,31.0,0.0,0.0
2020-11-01,515,display_hcp,8666.8578,150751.0,104.0
2020-11-01,515,display_dtc,0.0,0.0,0.0
2020-11-01,515,paidsearch_hcp,31697.0,85861.0,6730.0
2020-11-01,515,meetings,0.0,0.0,0.0
2020-11-01,515,teledetails,1.0,0.0,0.0
2020-11-01,515,emails,14.0,0.0,0.0
2020-12-01,515,display_hcp,7522.54,123025.0,102.0
2020-12-01,515,display_dtc,0.0,0.0,0.0
2020-12-01,515,paidsearch_hcp,29651.0,92257.0,6738.0
2020-12-01,515,meetings,0.0,0.0,0.0
2020-12-01,515,teledetails,2.0,0.0,0.0
2020-12-01,515,emails,8.0,0.0,0.0
2021-01-01,515,display_hcp,12172.7808,178362.0,173.0
2021-01-01,515,display_dtc,0.0,0.0,0.0
2021-01-01,515,paidsearch_hcp,15062.0,52068.0,4214.0
2021-01-01,515,meetings,0.0,0.0,0.0
2021-01-01,515,teledetails,2.0,0.0,0.0
2021-01-01,515,emails,3.0,0.0,0.0
2021-02-01,515,display_hcp,14766.2372,280843.0,333.0
2021-02-01,515,display_dtc,0.0,0.0,0.0
2021-02-01,515,paidsearch_hcp,16685.0,57648.0,4680.0
2021-02-01,515,meetings,0.0,0.0,0.0
2021-02-01,515,teledetails,0.0,0.0,0.0
2021-02-01,515,emails,6.0,0.0,0.0
2021-03-01,515,display_hcp,13172.1193,246829.0,226.0
2021-03-01,515,display_dtc,0.0,0.0,0.0
2021-03-01,515,paidsearch_hcp,16738.0,48649.0,4136.0
2021-03-01,515,meetings,0.0,0.0,0.0
2021-03-01,515,teledetails,0.0,0.0,0.0
2021-03-01,515,emails,3.0,0.0,0.0
2021-04-01,515,display_hcp,4234.3720484000005,57656.99983373,109.6376972
2021-04-01,515,display_dtc,0.0,0.0,0.0
2021-04-01,515,paidsearch_hcp,8791.0,16559.0,2072.0
2021-04-01,515,meetings,0.0,0.0,0.0
2021-04-01,515,teledetails,2.0,0.0,0.0
2021-04-01,515,emails,2.0,0.0,0.0
2021-05-01,515,display_hcp,6389.35767873,121657.9995665,252.53025972
2021-05-01,515,display_dtc,0.0,0.0,0.0
2021-05-01,515,paidsearch_hcp,9336.58,14324.0,1816.0
2021-05-01,515,meetings,0.0,0.0,0.0
2021-05-01,515,teledetails,0.0,0.0,0.0
2021-05-01,515,emails,3.0,0.0,0.0
2021-06-01,515,display_hcp,6469.85710616,169385.99939369998,366.16625251
2021-06-01,515,display_dtc,0.0,0.0,0.0
2021-06-01,515,paidsearch_hcp,12266.96,18947.0,2192.0
2021-06-01,515,meetings,0.0,0.0,0.0
2021-06-01,515,teledetails,0.0,0.0,0.0
2021-06-01,515,emails,1.0,0.0,0.0
2021-07-01,515,display_hcp,9780.4331,165745.0,191.0
2021-07-01,515,display_dtc,124198.3665796,8819987.0,7208.0
2021-07-01,515,paidsearch_hcp,17077.57,41145.0,3272.0
2021-07-01,515,meetings,0.0,0.0,0.0
2021-07-01,515,teledetails,0.0,0.0,0.0
2021-07-01,515,emails,1.0,0.0,0.0
2021-08-01,515,display_hcp,8916.3592,202913.0,136.0
2021-08-01,515,display_dtc,157281.3844411,14002371.0,8362.0
2021-08-01,515,paidsearch_hcp,17547.3,46847.0,3643.0
2021-08-01,515,meetings,0.0,0.0,0.0
2021-08-01,515,teledetails,0.0,0.0,0.0
2021-08-01,515,emails,0.0,0.0,0.0
2021-09-01,515,display_hcp,9215.6391,219392.0,73.0
2021-09-01,515,display_dtc,151368.4951464,12737192.0,8545.0
2021-09-01,515,paidsearch_hcp,16104.23,46978.0,3545.0
2021-09-01,515,meetings,0.0,0.0,0.0
2021-09-01,515,teledetails,0.0,0.0,0.0
2021-09-01,515,emails,21.0,0.0,0.0
2020-10-01,516,display_hcp,10111.8379,179415.0,118.0
2020-10-01,516,display_dtc,0.0,0.0,0.0
2020-10-01,516,paidsearch_hcp,6119.0,5516.0,650.0
2020-10-01,516,meetings,0.0,0.0,0.0
2020-10-01,516,teledetails,0.0,0.0,0.0
2020-10-01,516,emails,36.0,0.0,0.0
2020-11-01,516,display_hcp,9523.8604,162859.0,122.0
2020-11-01,516,display_dtc,0.0,0.0,0.0
2020-11-01,516,paidsearch_hcp,33034.0,89333.0,7098.0
2020-11-01,516,meetings,0.0,0.0,0.0
2020-11-01,516,teledetails,0.0,0.0,0.0
2020-11-01,516,emails,16.0,0.0,0.0
2020-12-01,516,display_hcp,8575.7791,138486.0,112.0
2020-12-01,516,display_dtc,0.0,0.0,0.0
2020-12-01,516,paidsearch_hcp,31230.0,95740.0,7027.0
2020-12-01,516,meetings,0.0,0.0,0.0
2020-12-01,516,teledetails,0.0,0.0,0.0
2020-12-01,516,emails,8.0,0.0,0.0
2021-01-01,516,display_hcp,13071.3444,182028.0,172.0
2021-01-01,516,display_dtc,0.0,0.0,0.0
2021-01-01,516,paidsearch_hcp,15739.0,53418.0,4343.0
2021-01-01,516,meetings,0.0,0.0,0.0
2021-01-01,516,teledetails,0.0,0.0,0.0
2021-01-01,516,emails,3.0,0.0,0.0
2021-02-01,516,display_hcp,12959.5475,241554.0,286.0
2021-02-01,516,display_dtc,0.0,0.0,0.0
2021-02-01,516,paidsearch_hcp,16899.0,60354.0,4766.0
2021-02-01,516,meetings,0.0,0.0,0.0
2021-02-01,516,teledetails,0.0,0.0,0.0
2021-02-01,516,emails,7.0,0.0,0.0
2021-03-01,516,display_hcp,12655.901600000001,233328.0,180.0
2021-03-01,516,display_dtc,0.0,0.0,0.0
2021-03-01,516,paidsearch_hcp,17431.0,50774.0,4298.0
2021-03-01,516,meetings,0.0,0.0,0.0
2021-03-01,516,teledetails,0.0,0.0,0.0
2021-03-01,516,emails,1.0,0.0,0.0
2021-04-01,516,display_hcp,4568.44894117,61181.9998241,117.5782543
2021-04-01,516,display_dtc,0.0,0.0,0.0
2021-04-01,516,paidsearch_hcp,8426.0,16691.0,2035.0
2021-04-01,516,meetings,0.0,0.0,0.0
2021-04-01,516,teledetails,0.0,0.0,0.0
2021-04-01,516,emails,0.0,0.0,0.0
2021-05-01,516,display_hcp,7018.39901646,132885.99955900002,275.1946717
2021-05-01,516,display_dtc,0.0,0.0,0.0
2021-05-01,516,paidsearch_hcp,9202.77,14773.0,1814.0
2021-05-01,516,meetings,0.0,0.0,0.0
2021-05-01,516,teledetails,0.0,0.0,0.0
2021-05-01,516,emails,5.0,0.0,0.0
2021-06-01,516,display_hcp,7040.87323416,183841.999376,397.37038715
2021-06-01,516,display_dtc,0.0,0.0,0.0
2021-06-01,516,paidsearch_hcp,12728.380000000001,20213.0,2328.0
2021-06-01,516,meetings,0.0,0.0,0.0
2021-06-01,516,teledetails,1.0,0.0,0.0
2021-06-01,516,emails,0.0,0.0,0.0
2021-07-01,516,display_hcp,11161.5818,186809.0,209.0
2021-07-01,516,display_dtc,132136.457883,7697837.0,7131.0
2021-07-01,516,paidsearch_hcp,18127.98,45445.0,3604.0
2021-07-01,516,meetings,0.0,0.0,0.0
2021-07-01,516,teledetails,1.0,0.0,0.0
2021-07-01,516,emails,2.0,0.0,0.0
2021-08-01,516,display_hcp,9852.2966,236972.0,162.0
2021-08-01,516,display_dtc,162600.291364,12251100.0,8514.0
2021-08-01,516,paidsearch_hcp,18234.97,51346.0,3865.0
2021-08-01,516,meetings,0.0,0.0,0.0
2021-08-01,516,teledetails,0.0,0.0,0.0
2021-08-01,516,emails,0.0,0.0,0.0
2021-09-01,516,display_hcp,12299.3342,270740.0,95.0
2021-09-01,516,display_dtc,154938.880444,11022623.0,8391.0
2021-09-01,516,paidsearch_hcp,17950.12,51280.0,3970.0
2021-09-01,516,meetings,0.0,0.0,0.0
2021-09-01,516,teledetails,1.0,0.0,0.0
2021-09-01,516,emails,20.0,0.0,0.0
2020-10-01,517,display_hcp,5968.366300000001,102375.0,70.0
2020-10-01,517,display_dtc,0.0,0.0,0.0
2020-10-01,517,paidsearch_hcp,4053.0,3959.0,453.0
2020-10-01,517,meetings,0.0,0.0,0.0
2020-10-01,517,teledetails,1.0,0.0,0.0
2020-10-01,517,emails,28.0,0.0,0.0
2020-11-01,517,display_hcp,6243.9732,112218.0,72.0
2020-11-01,517,display_dtc,0.0,0.0,0.0
2020-11-01,517,paidsearch_hcp,21711.0,57641.0,4631.0
2020-11-01,517,meetings,0.0,0.0,0.0
2020-11-01,517,teledetails,0.0,0.0,0.0
2020-11-01,517,emails,14.0,0.0,0.0
2020-12-01,517,display_hcp,5442.2094,89701.0,67.0
2020-12-01,517,display_dtc,0.0,0.0,0.0
2020-12-01,517,paidsearch_hcp,19822.0,61771.0,4629.0
2020-12-01,517,meetings,0.0,0.0,0.0
2020-12-01,517,teledetails,3.0,0.0,0.0
2020-12-01,517,emails,8.0,0.0,0.0
2021-01-01,517,display_hcp,9145.776,128537.0,162.0
2021-01-01,517,display_dtc,0.0,0.0,0.0
2021-01-01,517,paidsearch_hcp,10021.0,35366.0,2858.0
2021-01-01,517,meetings,0.0,0.0,0.0
2021-01-01,517,teledetails,1.0,0.0,0.0
2021-01-01,517,emails,6.0,0.0,0.0
2021-02-01,517,display_hcp,11308.9064,216018.0,274.0
2021-02-01,517,display_dtc,0.0,0.0,0.0
2021-02-01,517,paidsearch_hcp,10339.0,38423.0,3017.0
2021-02-01,517,meetings,0.0,0.0,0.0
2021-02-01,517,teledetails,0.0,0.0,0.0
2021-02-01,517,emails,6.0,0.0,0.0
2021-03-01,517,display_hcp,8782.9188,166805.0,102.0
2021-03-01,517,display_dtc,0.0,0.0,0.0
2021-03-01,517,paidsearch_hcp,11275.0,32538.0,2876.0
2021-03-01,517,meetings,0.0,0.0,0.0
2021-03-01,517,teledetails,0.0,0.0,0.0
2021-03-01,517,emails,0.0,0.0,0.0
2021-04-01,517,display_hcp,2912.76542379,42949.99982963,82.17902732
2021-04-01,517,display_dtc,0.0,0.0,0.0
2021-04-01,517,paidsearch_hcp,6019.0,11581.0,1418.0
2021-04-01,517,meetings,0.0,0.0,0.0
2021-04-01,517,teledetails,0.0,0.0,0.0
2021-04-01,517,emails,4.0,0.0,0.0
2021-05-01,517,display_hcp,4800.3088222100005,96162.9995568,201.06086342999998
2021-05-01,517,display_dtc,0.0,0.0,0.0
2021-05-01,517,paidsearch_hcp,6248.25,9770.0,1315.0
2021-05-01,517,meetings,0.0,0.0,0.0
2021-05-01,517,teledetails,0.0,0.0,0.0
2021-05-01,517,emails,4.0,0.0,0.0
2021-06-01,517,display_hcp,4735.38969855,132799.999372,289.55468079
2021-06-01,517,display_dtc,0.0,0.0,0.0
2021-06-01,517,paidsearch_hcp,8337.95,12883.0,1486.0
2021-06-01,517,meetings,0.0,0.0,0.0
2021-06-01,517,teledetails,3.0,0.0,0.0
2021-06-01,517,emails,1.0,0.0,0.0
2021-07-01,517,display_hcp,8464.446100000001,141831.0,165.0
2021-07-01,517,display_dtc,95034.8816516,6822979.0,6204.0
2021-07-01,517,paidsearch_hcp,10882.35,27557.0,2179.0
2021-07-01,517,meetings,0.0,0.0,0.0
2021-07-01,517,teledetails,0.0,0.0,0.0
2021-07-01,517,emails,2.0,0.0,0.0
2021-08-01,517,display_hcp,7459.5084,170533.0,101.0
2021-08-01,517,display_dtc,120402.82540809999,10687223.0,6799.0
2021-08-01,517,paidsearch_hcp,11330.789999999999,30383.0,2407.0
2021-08-01,517,meetings,0.0,0.0,0.0
2021-08-01,517,teledetails,2.0,0.0,0.0
2021-08-01,517,emails,3.0,0.0,0.0
2021-09-01,517,display_hcp,7504.874,184259.0,68.0
2021-09-01,517,display_dtc,117812.3190764,9765570.0,6938.0
2021-09-01,517,paidsearch_hcp,11373.54,33680.0,2475.0
2021-09-01,517,meetings,0.0,0.0,0.0
2021-09-01,517,teledetails,0.0,0.0,0.0
2021-09-01,517,emails,19.0,0.0,0.0
2020-10-01,518,display_hcp,8242.5631,152739.0,79.0
2020-10-01,518,display_dtc,0.0,0.0,0.0
2020-10-01,518,paidsearch_hcp,5807.0,5240.0,616.0
2020-10-01,518,meetings,0.0,0.0,0.0
2020-10-01,518,teledetails,0.0,0.0,0.0
2020-10-01,518,emails,50.0,0.0,0.0
2020-11-01,518,display_hcp,8346.2029,158552.0,119.0
2020-11-01,518,display_dtc,0.0,0.0,0.0
2020-11-01,518,paidsearch_hcp,29308.0,80471.0,6300.0
2020-11-01,518,meetings,0.0,0.0,0.0
2020-11-01,518,teledetails,2.0,0.0,0.0
2020-11-01,518,emails,22.0,0.0,0.0
2020-12-01,518,display_hcp,7658.5112,131274.0,100.0
2020-12-01,518,display_dtc,0.0,0.0,0.0
2020-12-01,518,paidsearch_hcp,26783.0,85984.0,6321.0
2020-12-01,518,meetings,0.0,0.0,0.0
2020-12-01,518,teledetails,0.0,0.0,0.0
2020-12-01,518,emails,17.0,0.0,0.0
2021-01-01,518,display_hcp,11633.9046,179430.0,197.0
2021-01-01,518,display_dtc,0.0,0.0,0.0
2021-01-01,518,paidsearch_hcp,14058.0,49553.0,4093.0
2021-01-01,518,meetings,0.0,0.0,0.0
2021-01-01,518,teledetails,0.0,0.0,0.0
2021-01-01,518,emails,7.0,0.0,0.0
2021-02-01,518,display_hcp,17031.4158,330459.0,353.0
2021-02-01,518,display_dtc,0.0,0.0,0.0
2021-02-01,518,paidsearch_hcp,16055.0,55368.0,4509.0
2021-02-01,518,meetings,0.0,0.0,0.0
2021-02-01,518,teledetails,0.0,0.0,0.0
2021-02-01,518,emails,9.0,0.0,0.0
2021-03-01,518,display_hcp,13035.9413,248641.0,188.0
2021-03-01,518,display_dtc,0.0,0.0,0.0
2021-03-01,518,paidsearch_hcp,15228.0,45799.0,3963.0
2021-03-01,518,meetings,0.0,0.0,0.0
2021-03-01,518,teledetails,0.0,0.0,0.0
2021-03-01,518,emails,3.0,0.0,0.0
2021-04-01,518,display_hcp,4029.32597356,59930.9998148,113.40652763
2021-04-01,518,display_dtc,0.0,0.0,0.0
2021-04-01,518,paidsearch_hcp,8005.0,15274.0,1937.0
2021-04-01,518,meetings,2.0,0.0,0.0
2021-04-01,518,teledetails,2.0,0.0,0.0
2021-04-01,518,emails,2.0,0.0,0.0
2021-05-01,518,display_hcp,6735.84530366,134809.999546,283.45612422
2021-05-01,518,display_dtc,0.0,0.0,0.0
2021-05-01,518,paidsearch_hcp,8527.4,13330.0,1778.0
2021-05-01,518,meetings,0.0,0.0,0.0
2021-05-01,518,teledetails,1.0,0.0,0.0
2021-05-01,518,emails,4.0,0.0,0.0
2021-06-01,518,display_hcp,6765.8626766,186961.99939,406.92175779
2021-06-01,518,display_dtc,0.0,0.0,0.0
2021-06-01,518,paidsearch_hcp,11014.6,17147.0,2016.0
2021-06-01,518,meetings,0.0,0.0,0.0
2021-06-01,518,teledetails,2.0,0.0,0.0
2021-06-01,518,emails,2.0,0.0,0.0
2021-07-01,518,display_hcp,10408.4213,180902.0,194.0
2021-07-01,518,display_dtc,128553.827945,8291998.0,7310.0
2021-07-01,518,paidsearch_hcp,15823.78,39426.0,3118.0
2021-07-01,518,meetings,0.0,0.0,0.0
2021-07-01,518,teledetails,0.0,0.0,0.0
2021-07-01,518,emails,3.0,0.0,0.0
2021-08-01,518,display_hcp,9633.23,210993.0,150.0
2021-08-01,518,display_dtc,155535.496982,13370095.0,8469.0
2021-08-01,518,paidsearch_hcp,15386.38,42043.0,3256.0
2021-08-01,518,meetings,0.0,0.0,0.0
2021-08-01,518,teledetails,1.0,0.0,0.0
2021-08-01,518,emails,2.0,0.0,0.0
2021-09-01,518,display_hcp,8537.3889,200508.0,73.0
2021-09-01,518,display_dtc,152538.804447,12331086.0,8954.0
2021-09-01,518,paidsearch_hcp,15242.57,43177.0,3396.0
2021-09-01,518,meetings,0.0,0.0,0.0
2021-09-01,518,teledetails,0.0,0.0,0.0
2021-09-01,518,emails,26.0,0.0,0.0
2020-10-01,519,display_hcp,7295.9635,131123.0,86.0
2020-10-01,519,display_dtc,0.0,0.0,0.0
2020-10-01,519,paidsearch_hcp,3710.0,3406.0,403.0
2020-10-01,519,meetings,0.0,0.0,0.0
2020-10-01,519,teledetails,1.0,0.0,0.0
2020-10-01,519,emails,51.0,0.0,0.0
2020-11-01,519,display_hcp,7228.8355,137170.0,97.0
2020-11-01,519,display_dtc,0.0,0.0,0.0
2020-11-01,519,paidsearch_hcp,20911.0,58066.0,4592.0
2020-11-01,519,meetings,0.0,0.0,0.0
2020-11-01,519,teledetails,0.0,0.0,0.0
2020-11-01,519,emails,25.0,0.0,0.0
2020-12-01,519,display_hcp,8908.584200000001,158262.0,97.0
2020-12-01,519,display_dtc,0.0,0.0,0.0
2020-12-01,519,paidsearch_hcp,19616.0,64052.0,4733.0
2020-12-01,519,meetings,0.0,0.0,0.0
2020-12-01,519,teledetails,0.0,0.0,0.0
2020-12-01,519,emails,14.0,0.0,0.0
2021-01-01,519,display_hcp,10183.017,149647.0,200.0
2021-01-01,519,display_dtc,0.0,0.0,0.0
2021-01-01,519,paidsearch_hcp,9825.0,35997.0,2880.0
2021-01-01,519,meetings,0.0,0.0,0.0
2021-01-01,519,teledetails,0.0,0.0,0.0
2021-01-01,519,emails,9.0,0.0,0.0
2021-02-01,519,display_hcp,13248.324,254066.0,323.0
2021-02-01,519,display_dtc,0.0,0.0,0.0
2021-02-01,519,paidsearch_hcp,10704.0,40197.0,3215.0
2021-02-01,519,meetings,0.0,0.0,0.0
2021-02-01,519,teledetails,0.0,0.0,0.0
2021-02-01,519,emails,3.0,0.0,0.0
2021-03-01,519,display_hcp,9905.2211,187847.0,99.0
2021-03-01,519,display_dtc,0.0,0.0,0.0
2021-03-01,519,paidsearch_hcp,11536.0,33411.0,3012.0
2021-03-01,519,meetings,0.0,0.0,0.0
2021-03-01,519,teledetails,0.0,0.0,0.0
2021-03-01,519,emails,4.0,0.0,0.0
2021-04-01,519,display_hcp,3263.03396125,48974.99981923,93.05865769
2021-04-01,519,display_dtc,0.0,0.0,0.0
2021-04-01,519,paidsearch_hcp,5865.0,11537.0,1449.0
2021-04-01,519,meetings,0.0,0.0,0.0
2021-04-01,519,teledetails,0.0,0.0,0.0
2021-04-01,519,emails,4.0,0.0,0.0
2021-05-01,519,display_hcp,5879.3164926300005,119691.99955380001,249.62285917
2021-05-01,519,display_dtc,0.0,0.0,0.0
2021-05-01,519,paidsearch_hcp,5723.0,9740.0,1280.0
2021-05-01,519,meetings,0.0,0.0,0.0
2021-05-01,519,teledetails,0.0,0.0,0.0
2021-05-01,519,emails,2.0,0.0,0.0
2021-06-01,519,display_hcp,5579.24981359,160947.999376,351.67812757
2021-06-01,519,display_dtc,0.0,0.0,0.0
2021-06-01,519,paidsearch_hcp,7768.59,12916.0,1471.0
2021-06-01,519,meetings,0.0,0.0,0.0
2021-06-01,519,teledetails,0.0,0.0,0.0
2021-06-01,519,emails,0.0,0.0,0.0
2021-07-01,519,display_hcp,9545.1253,162936.0,176.0
2021-07-01,519,display_dtc,107075.0708546,6623401.0,5760.0
2021-07-01,519,paidsearch_hcp,11171.43,28504.0,2297.0
2021-07-01,519,meetings,0.0,0.0,0.0
2021-07-01,519,teledetails,0.0,0.0,0.0
2021-07-01,519,emails,0.0,0.0,0.0
2021-08-01,519,display_hcp,8342.3556,187732.0,121.0
2021-08-01,519,display_dtc,130958.0391521,10944890.0,6935.0
2021-08-01,519,paidsearch_hcp,10428.119999999999,30255.0,2320.0
2021-08-01,519,meetings,0.0,0.0,0.0
2021-08-01,519,teledetails,0.0,0.0,0.0
2021-08-01,519,emails,0.0,0.0,0.0
2021-09-01,519,display_hcp,8148.630700000001,192430.0,74.0
2021-09-01,519,display_dtc,128964.62683739999,10139446.0,7260.0
2021-09-01,519,paidsearch_hcp,11572.14,31767.0,2563.0
2021-09-01,519,meetings,0.0,0.0,0.0
2021-09-01,519,teledetails,0.0,0.0,0.0
2021-09-01,519,emails,20.0,0.0,0.0
2020-10-01,520,display_hcp,8475.0593,143721.0,91.0
2020-10-01,520,display_dtc,0.0,0.0,0.0
2020-10-01,520,paidsearch_hcp,4749.0,4415.0,504.0
2020-10-01,520,meetings,0.0,0.0,0.0
2020-10-01,520,teledetails,0.0,0.0,0.0
2020-10-01,520,emails,30.0,0.0,0.0
2020-11-01,520,display_hcp,8404.5384,148985.0,118.0
2020-11-01,520,display_dtc,0.0,0.0,0.0
2020-11-01,520,paidsearch_hcp,30159.0,82657.0,6640.0
2020-11-01,520,meetings,0.0,0.0,0.0
2020-11-01,520,teledetails,0.0,0.0,0.0
2020-11-01,520,emails,16.0,0.0,0.0
2020-12-01,520,display_hcp,8043.0737,131268.0,116.0
2020-12-01,520,display_dtc,0.0,0.0,0.0
2020-12-01,520,paidsearch_hcp,27905.0,87032.0,6427.0
2020-12-01,520,meetings,0.0,0.0,0.0
2020-12-01,520,teledetails,0.0,0.0,0.0
2020-12-01,520,emails,10.0,0.0,0.0
2021-01-01,520,display_hcp,12747.9468,179240.0,185.0
2021-01-01,520,display_dtc,0.0,0.0,0.0
2021-01-01,520,paidsearch_hcp,13955.0,48962.0,4011.0
2021-01-01,520,meetings,0.0,0.0,0.0
2021-01-01,520,teledetails,0.0,0.0,0.0
2021-01-01,520,emails,3.0,0.0,0.0
2021-02-01,520,display_hcp,12568.2439,235129.0,259.0
2021-02-01,520,display_dtc,0.0,0.0,0.0
2021-02-01,520,paidsearch_hcp,15148.0,54995.0,4383.0
2021-02-01,520,meetings,0.0,0.0,0.0
2021-02-01,520,teledetails,0.0,0.0,0.0
2021-02-01,520,emails,7.0,0.0,0.0
2021-03-01,520,display_hcp,11499.4455,214212.0,142.0
2021-03-01,520,display_dtc,0.0,0.0,0.0
2021-03-01,520,paidsearch_hcp,15288.0,46642.0,4055.0
2021-03-01,520,meetings,0.0,0.0,0.0
2021-03-01,520,teledetails,2.0,0.0,0.0
2021-03-01,520,emails,2.0,0.0,0.0
2021-04-01,520,display_hcp,3942.97130039,56369.9998223,107.54367662
2021-04-01,520,display_dtc,0.0,0.0,0.0
2021-04-01,520,paidsearch_hcp,7521.0,15608.0,1898.0
2021-04-01,520,meetings,0.0,0.0,0.0
2021-04-01,520,teledetails,0.0,0.0,0.0
2021-04-01,520,emails,3.0,0.0,0.0
2021-05-01,520,display_hcp,6153.97348168,118422.9995487,245.61848074
2021-05-01,520,display_dtc,0.0,0.0,0.0
2021-05-01,520,paidsearch_hcp,7956.57,13292.0,1728.0
2021-05-01,520,meetings,0.0,0.0,0.0
